"time (s)","v("/out" ?result "tran-tran") (V)"
7.899E-9,0.01289
7.904E-9,0.01289
7.916E-9,0.01289
7.939E-9,0.01289
7.969E-9,0.01289
8.0E-9,0.01289
8.0E-9,0.01289
8.0E-9,0.01289
8.001E-9,0.01289
8.001E-9,0.01289
8.003E-9,0.01289
8.005E-9,0.01888
8.008E-9,0.02578
8.013E-9,0.02578
8.024E-9,0.02578
8.036E-9,0.02578
8.036E-9,0.02578
8.037E-9,0.02578
8.039E-9,0.02578
8.041E-9,0.02578
8.047E-9,0.02578
8.059E-9,0.02578
8.081E-9,0.02578
8.112E-9,0.02578
8.143E-9,0.02578
8.143E-9,0.02578
8.143E-9,0.02578
8.144E-9,0.02578
8.144E-9,0.02578
8.146E-9,0.02578
8.148E-9,0.03376
8.151E-9,0.04297
8.156E-9,0.04297
8.167E-9,0.04297
8.179E-9,0.04297
8.179E-9,0.04297
8.18E-9,0.04297
8.181E-9,0.04297
8.184E-9,0.04297
8.19E-9,0.04297
8.201E-9,0.04297
8.224E-9,0.04297
8.255E-9,0.04297
8.286E-9,0.04297
8.286E-9,0.04297
8.286E-9,0.04297
8.286E-9,0.04297
8.287E-9,0.04297
8.289E-9,0.04297
8.291E-9,0.05294
8.294E-9,0.06445
8.299E-9,0.06445
8.31E-9,0.06445
8.322E-9,0.06445
8.322E-9,0.06445
8.323E-9,0.06445
8.324E-9,0.06445
8.327E-9,0.06445
8.333E-9,0.06445
8.344E-9,0.06445
8.367E-9,0.06445
8.398E-9,0.06445
8.429E-9,0.06445
8.429E-9,0.06445
8.429E-9,0.06445
8.429E-9,0.06445
8.43E-9,0.06445
8.431E-9,0.06445
8.434E-9,0.07443
8.436E-9,0.08594
8.442E-9,0.08594
8.452E-9,0.08594
8.465E-9,0.08594
8.465E-9,0.08594
8.466E-9,0.08594
8.467E-9,0.08594
8.47E-9,0.08594
8.476E-9,0.08594
8.487E-9,0.08594
8.51E-9,0.08594
8.541E-9,0.08594
8.571E-9,0.08594
8.572E-9,0.08594
8.572E-9,0.08594
8.572E-9,0.08594
8.573E-9,0.08594
8.574E-9,0.08594
8.577E-9,0.09990
8.579E-9,0.1160
8.585E-9,0.1160
8.595E-9,0.1160
8.607E-9,0.1160
8.608E-9,0.1160
8.609E-9,0.1160
8.61E-9,0.1160
8.613E-9,0.1160
8.619E-9,0.1160
8.63E-9,0.1160
8.653E-9,0.1160
8.684E-9,0.1160
8.714E-9,0.1160
8.714E-9,0.1160
8.715E-9,0.1160
8.715E-9,0.1160
8.716E-9,0.1160
8.717E-9,0.1160
8.719E-9,0.1320
8.722E-9,0.1504
8.727E-9,0.1504
8.738E-9,0.1504
8.75E-9,0.1504
8.751E-9,0.1504
8.751E-9,0.1504
8.753E-9,0.1504
8.756E-9,0.1504
8.761E-9,0.1504
8.773E-9,0.1504
8.796E-9,0.1504
8.826E-9,0.1504
8.857E-9,0.1504
8.857E-9,0.1504
8.857E-9,0.1504
8.858E-9,0.1504
8.859E-9,0.1504
8.86E-9,0.1504
8.862E-9,0.1664
8.865E-9,0.1848
8.870E-9,0.1848
8.881E-9,0.1848
8.893E-9,0.1848
8.894E-9,0.1848
8.894E-9,0.1848
8.896E-9,0.1848
8.899E-9,0.1848
8.904E-9,0.1848
8.916E-9,0.1848
8.939E-9,0.1848
8.969E-9,0.1848
9.0E-9,0.1848
9.0E-9,0.1848
9.0E-9,0.1848
9.001E-9,0.1848
9.001E-9,0.1848
9.003E-9,0.1848
9.005E-9,0.2027
9.008E-9,0.2234
9.013E-9,0.2234
9.024E-9,0.2234
9.036E-9,0.2234
9.036E-9,0.2234
9.037E-9,0.2234
9.039E-9,0.2234
9.041E-9,0.2234
9.047E-9,0.2234
9.059E-9,0.2234
9.081E-9,0.2234
9.112E-9,0.2234
9.143E-9,0.2234
9.143E-9,0.2234
9.143E-9,0.2234
9.144E-9,0.2234
9.144E-9,0.2234
9.146E-9,0.2234
9.148E-9,0.2414
9.151E-9,0.2621
9.156E-9,0.2621
9.167E-9,0.2621
9.179E-9,0.2621
9.179E-9,0.2621
9.18E-9,0.2621
9.181E-9,0.2621
9.184E-9,0.2621
9.19E-9,0.2621
9.201E-9,0.2621
9.224E-9,0.2621
9.255E-9,0.2621
9.286E-9,0.2621
9.286E-9,0.2621
9.286E-9,0.2621
9.286E-9,0.2621
9.287E-9,0.2621
9.289E-9,0.2621
9.291E-9,0.2821
9.294E-9,0.3051
9.299E-9,0.3051
9.31E-9,0.3051
9.322E-9,0.3051
9.322E-9,0.3051
9.323E-9,0.3051
9.324E-9,0.3051
9.327E-9,0.3051
9.333E-9,0.3051
9.344E-9,0.3051
9.367E-9,0.3051
9.398E-9,0.3051
9.429E-9,0.3051
9.429E-9,0.3051
9.429E-9,0.3051
9.429E-9,0.3051
9.43E-9,0.3051
9.431E-9,0.3051
9.434E-9,0.3270
9.436E-9,0.3523
9.442E-9,0.3523
9.452E-9,0.3523
9.465E-9,0.3523
9.465E-9,0.3523
9.466E-9,0.3523
9.467E-9,0.3523
9.47E-9,0.3523
9.476E-9,0.3523
9.487E-9,0.3523
9.51E-9,0.3523
9.541E-9,0.3523
9.571E-9,0.3523
9.572E-9,0.3523
9.572E-9,0.3523
9.572E-9,0.3523
9.573E-9,0.3523
9.574E-9,0.3523
9.577E-9,0.3743
9.579E-9,0.3996
9.585E-9,0.3996
9.595E-9,0.3996
9.607E-9,0.3996
9.608E-9,0.3996
9.609E-9,0.3996
9.61E-9,0.3996
9.613E-9,0.3996
9.619E-9,0.3996
9.63E-9,0.3996
9.653E-9,0.3996
9.684E-9,0.3996
9.714E-9,0.3996
9.714E-9,0.3996
9.715E-9,0.3996
9.715E-9,0.3996
9.716E-9,0.3996
9.717E-9,0.3996
9.719E-9,0.4216
9.722E-9,0.4469
9.727E-9,0.4469
9.738E-9,0.4469
9.75E-9,0.4469
9.751E-9,0.4469
9.751E-9,0.4469
9.753E-9,0.4469
9.756E-9,0.4469
9.761E-9,0.4469
9.773E-9,0.4469
9.796E-9,0.4469
9.826E-9,0.4469
9.857E-9,0.4469
9.857E-9,0.4469
9.858E-9,0.4469
9.858E-9,0.4469
9.859E-9,0.4469
9.86E-9,0.4469
9.862E-9,0.4688
9.865E-9,0.4941
9.870E-9,0.4941
9.881E-9,0.4941
9.893E-9,0.4941
9.894E-9,0.4941
9.894E-9,0.4941
9.896E-9,0.4941
9.899E-9,0.4941
9.904E-9,0.4941
9.916E-9,0.4941
9.939E-9,0.4941
9.969E-9,0.4941
1.0E-8,0.4941
1.0E-8,0.4941
1.0E-8,0.4941
1.0E-8,0.4941
1.0E-8,0.4941
1.0E-8,0.4941
1.001E-8,0.5161
1.001E-8,0.5414
1.001E-8,0.5414
1.002E-8,0.5414
1.004E-8,0.5414
1.004E-8,0.5414
1.004E-8,0.5414
1.004E-8,0.5414
1.004E-8,0.5414
1.005E-8,0.5414
1.006E-8,0.5414
1.008E-8,0.5414
1.011E-8,0.5414
1.014E-8,0.5414
1.014E-8,0.5414
1.014E-8,0.5414
1.014E-8,0.5414
1.014E-8,0.5414
1.015E-8,0.5414
1.015E-8,0.5653
1.015E-8,0.5930
1.016E-8,0.5930
1.017E-8,0.5930
1.018E-8,0.5930
1.018E-8,0.5930
1.018E-8,0.5930
1.018E-8,0.5930
1.018E-8,0.5930
1.019E-8,0.5930
1.02E-8,0.5930
1.022E-8,0.5930
1.025E-8,0.5930
1.029E-8,0.5930
1.029E-8,0.5930
1.029E-8,0.5930
1.029E-8,0.5930
1.029E-8,0.5930
1.029E-8,0.5930
1.029E-8,0.6149
1.029E-8,0.6402
1.03E-8,0.6402
1.031E-8,0.6402
1.032E-8,0.6402
1.032E-8,0.6402
1.032E-8,0.6402
1.032E-8,0.6402
1.033E-8,0.6402
1.033E-8,0.6402
1.034E-8,0.6402
1.037E-8,0.6402
1.04E-8,0.6402
1.043E-8,0.6402
1.043E-8,0.6402
1.043E-8,0.6402
1.043E-8,0.6402
1.043E-8,0.6402
1.043E-8,0.6402
1.043E-8,0.6622
1.044E-8,0.6875
1.044E-8,0.6875
1.045E-8,0.6875
1.046E-8,0.6875
1.046E-8,0.6875
1.047E-8,0.6875
1.047E-8,0.6875
1.047E-8,0.6875
1.048E-8,0.6875
1.049E-8,0.6875
1.051E-8,0.6875
1.054E-8,0.6875
1.057E-8,0.6875
1.057E-8,0.6875
1.057E-8,0.6875
1.057E-8,0.6875
1.057E-8,0.6875
1.057E-8,0.6875
1.058E-8,0.7094
1.058E-8,0.7348
1.058E-8,0.7348
1.06E-8,0.7348
1.061E-8,0.7348
1.061E-8,0.7348
1.061E-8,0.7348
1.061E-8,0.7348
1.061E-8,0.7348
1.062E-8,0.7348
1.063E-8,0.7348
1.065E-8,0.7348
1.068E-8,0.7348
1.071E-8,0.7348
1.071E-8,0.7348
1.071E-8,0.7348
1.071E-8,0.7348
1.072E-8,0.7348
1.072E-8,0.7348
1.072E-8,0.7547
1.072E-8,0.7777
1.073E-8,0.7777
1.074E-8,0.7777
1.075E-8,0.7777
1.075E-8,0.7777
1.075E-8,0.7777
1.075E-8,0.7777
1.076E-8,0.7777
1.076E-8,0.7777
1.077E-8,0.7777
1.08E-8,0.7777
1.083E-8,0.7777
1.086E-8,0.7777
1.086E-8,0.7777
1.086E-8,0.7777
1.086E-8,0.7777
1.086E-8,0.7777
1.086E-8,0.7777
1.086E-8,0.7977
1.086E-8,0.8207
1.087E-8,0.8207
1.088E-8,0.8207
1.089E-8,0.8207
1.089E-8,0.8207
1.089E-8,0.8207
1.09E-8,0.8207
1.09E-8,0.8207
1.09E-8,0.8207
1.092E-8,0.8207
1.094E-8,0.8207
1.097E-8,0.8207
1.1E-8,0.8207
1.1E-8,0.8207
1.1E-8,0.8207
1.1E-8,0.8207
1.1E-8,0.8207
1.1E-8,0.8207
1.101E-8,0.8407
1.101E-8,0.8637
1.101E-8,0.8637
1.102E-8,0.8637
1.104E-8,0.8637
1.104E-8,0.8637
1.104E-8,0.8637
1.104E-8,0.8637
1.104E-8,0.8637
1.105E-8,0.8637
1.106E-8,0.8637
1.108E-8,0.8637
1.111E-8,0.8637
1.114E-8,0.8637
1.114E-8,0.8637
1.114E-8,0.8637
1.114E-8,0.8637
1.114E-8,0.8637
1.115E-8,0.8637
1.115E-8,0.8816
1.115E-8,0.9023
1.116E-8,0.9023
1.117E-8,0.9023
1.118E-8,0.9023
1.118E-8,0.9023
1.118E-8,0.9023
1.118E-8,0.9023
1.118E-8,0.9023
1.119E-8,0.9023
1.12E-8,0.9023
1.122E-8,0.9023
1.125E-8,0.9023
1.129E-8,0.9023
1.129E-8,0.9023
1.129E-8,0.9023
1.129E-8,0.9023
1.129E-8,0.9023
1.129E-8,0.9023
1.129E-8,0.9183
1.129E-8,0.9367
1.130E-8,0.9367
1.131E-8,0.9367
1.132E-8,0.9367
1.132E-8,0.9367
1.132E-8,0.9367
1.132E-8,0.9367
1.133E-8,0.9367
1.133E-8,0.9367
1.134E-8,0.9367
1.137E-8,0.9367
1.140E-8,0.9367
1.143E-8,0.9367
1.143E-8,0.9367
1.143E-8,0.9367
1.143E-8,0.9367
1.143E-8,0.9367
1.143E-8,0.9367
1.143E-8,0.9507
1.144E-8,0.9668
1.144E-8,0.9668
1.145E-8,0.9668
1.146E-8,0.9668
1.146E-8,0.9668
1.147E-8,0.9668
1.147E-8,0.9668
1.147E-8,0.9668
1.148E-8,0.9668
1.149E-8,0.9668
1.151E-8,0.9668
1.154E-8,0.9668
1.157E-8,0.9668
1.157E-8,0.9668
1.157E-8,0.9668
1.157E-8,0.9668
1.157E-8,0.9668
1.157E-8,0.9668
1.158E-8,0.9808
1.158E-8,0.9969
1.158E-8,0.9969
1.16E-8,0.9969
1.161E-8,0.9969
1.161E-8,0.9969
1.161E-8,0.9969
1.161E-8,0.9969
1.161E-8,0.9969
1.162E-8,0.9969
1.163E-8,0.9969
1.165E-8,0.9969
1.168E-8,0.9969
1.171E-8,0.9969
1.171E-8,0.9969
1.171E-8,0.9969
1.171E-8,0.9969
1.172E-8,0.9969
1.172E-8,0.9969
1.172E-8,1.009
1.172E-8,1.023
1.173E-8,1.023
1.174E-8,1.023
1.175E-8,1.023
1.175E-8,1.023
1.175E-8,1.023
1.175E-8,1.023
1.176E-8,1.023
1.176E-8,1.023
1.177E-8,1.023
1.18E-8,1.023
1.183E-8,1.023
1.186E-8,1.023
1.186E-8,1.023
1.186E-8,1.023
1.186E-8,1.023
1.186E-8,1.023
1.186E-8,1.023
1.186E-8,1.033
1.186E-8,1.044
1.187E-8,1.044
1.188E-8,1.044
1.189E-8,1.044
1.189E-8,1.044
1.189E-8,1.044
1.19E-8,1.044
1.19E-8,1.044
1.19E-8,1.044
1.192E-8,1.044
1.194E-8,1.044
1.197E-8,1.044
1.2E-8,1.044
1.2E-8,1.044
1.2E-8,1.044
1.2E-8,1.044
1.2E-8,1.044
1.2E-8,1.044
1.201E-8,1.052
1.201E-8,1.061
1.201E-8,1.061
1.202E-8,1.061
1.204E-8,1.061
1.204E-8,1.061
1.204E-8,1.061
1.204E-8,1.061
1.204E-8,1.061
1.205E-8,1.061
1.206E-8,1.061
1.208E-8,1.061
1.211E-8,1.061
1.214E-8,1.061
1.214E-8,1.061
1.214E-8,1.061
1.214E-8,1.061
1.214E-8,1.061
1.215E-8,1.061
1.215E-8,1.067
1.215E-8,1.074
1.216E-8,1.074
1.217E-8,1.074
1.218E-8,1.074
1.218E-8,1.074
1.218E-8,1.074
1.218E-8,1.074
1.218E-8,1.074
1.219E-8,1.074
1.22E-8,1.074
1.222E-8,1.074
1.225E-8,1.074
1.229E-8,1.074
1.229E-8,1.074
1.229E-8,1.074
1.229E-8,1.074
1.229E-8,1.074
1.229E-8,1.074
1.229E-8,1.078
1.229E-8,1.083
1.23E-8,1.083
1.231E-8,1.083
1.232E-8,1.083
1.232E-8,1.083
1.232E-8,1.083
1.232E-8,1.083
1.233E-8,1.083
1.233E-8,1.083
1.234E-8,1.083
1.237E-8,1.083
1.24E-8,1.083
1.243E-8,1.083
1.243E-8,1.083
1.243E-8,1.083
1.243E-8,1.083
1.243E-8,1.083
1.243E-8,1.083
1.243E-8,1.085
1.244E-8,1.087
1.244E-8,1.087
1.245E-8,1.087
1.246E-8,1.087
1.246E-8,1.087
1.247E-8,1.087
1.247E-8,1.087
1.247E-8,1.087
1.248E-8,1.087
1.249E-8,1.087
1.251E-8,1.087
1.254E-8,1.087
1.257E-8,1.087
1.257E-8,1.087
1.257E-8,1.087
1.257E-8,1.087
1.257E-8,1.087
1.257E-8,1.087
1.258E-8,1.087
1.258E-8,1.087
1.259E-8,1.087
1.261E-8,1.087
1.261E-8,1.087
1.261E-8,1.087
1.261E-8,1.087
1.261E-8,1.087
1.262E-8,1.087
1.263E-8,1.087
1.265E-8,1.087
1.268E-8,1.087
1.271E-8,1.087
1.271E-8,1.087
1.271E-8,1.087
1.271E-8,1.087
1.272E-8,1.087
1.272E-8,1.087
1.272E-8,1.085
1.272E-8,1.083
1.273E-8,1.083
1.274E-8,1.083
1.275E-8,1.083
1.275E-8,1.083
1.275E-8,1.083
1.275E-8,1.083
1.276E-8,1.083
1.276E-8,1.083
1.277E-8,1.083
1.28E-8,1.083
1.283E-8,1.083
1.286E-8,1.083
1.286E-8,1.083
1.286E-8,1.083
1.286E-8,1.083
1.286E-8,1.083
1.286E-8,1.083
1.286E-8,1.079
1.286E-8,1.074
1.287E-8,1.074
1.288E-8,1.074
1.289E-8,1.074
1.289E-8,1.074
1.289E-8,1.074
1.29E-8,1.074
1.29E-8,1.074
1.29E-8,1.074
1.292E-8,1.074
1.294E-8,1.074
1.297E-8,1.074
1.3E-8,1.074
1.3E-8,1.074
1.3E-8,1.074
1.3E-8,1.074
1.3E-8,1.074
1.3E-8,1.074
1.301E-8,1.068
1.301E-8,1.061
1.301E-8,1.061
1.302E-8,1.061
1.304E-8,1.061
1.304E-8,1.061
1.304E-8,1.061
1.304E-8,1.061
1.304E-8,1.061
1.305E-8,1.061
1.306E-8,1.061
1.308E-8,1.061
1.311E-8,1.061
1.314E-8,1.061
1.314E-8,1.061
1.314E-8,1.061
1.314E-8,1.061
1.314E-8,1.061
1.315E-8,1.061
1.315E-8,1.053
1.315E-8,1.044
1.316E-8,1.044
1.317E-8,1.044
1.318E-8,1.044
1.318E-8,1.044
1.318E-8,1.044
1.318E-8,1.044
1.318E-8,1.044
1.319E-8,1.044
1.32E-8,1.044
1.322E-8,1.044
1.325E-8,1.044
1.329E-8,1.044
1.329E-8,1.044
1.329E-8,1.044
1.329E-8,1.044
1.329E-8,1.044
1.329E-8,1.044
1.329E-8,1.034
1.329E-8,1.023
1.33E-8,1.023
1.331E-8,1.023
1.332E-8,1.023
1.332E-8,1.023
1.332E-8,1.023
1.332E-8,1.023
1.333E-8,1.023
1.333E-8,1.023
1.334E-8,1.023
1.337E-8,1.023
1.34E-8,1.023
1.343E-8,1.023
1.343E-8,1.023
1.343E-8,1.023
1.343E-8,1.023
1.343E-8,1.023
1.343E-8,1.023
1.343E-8,1.011
1.344E-8,0.9969
1.344E-8,0.9969
1.345E-8,0.9969
1.346E-8,0.9969
1.346E-8,0.9969
1.347E-8,0.9969
1.347E-8,0.9969
1.347E-8,0.9969
1.348E-8,0.9969
1.349E-8,0.9969
1.351E-8,0.9969
1.354E-8,0.9969
1.357E-8,0.9969
1.357E-8,0.9969
1.357E-8,0.9969
1.357E-8,0.9969
1.357E-8,0.9969
1.357E-8,0.9969
1.358E-8,0.9829
1.358E-8,0.9668
1.358E-8,0.9668
1.36E-8,0.9668
1.361E-8,0.9668
1.361E-8,0.9668
1.361E-8,0.9668
1.361E-8,0.9668
1.361E-8,0.9668
1.362E-8,0.9668
1.363E-8,0.9668
1.365E-8,0.9668
1.368E-8,0.9668
1.371E-8,0.9668
1.371E-8,0.9668
1.371E-8,0.9668
1.371E-8,0.9668
1.372E-8,0.9668
1.372E-8,0.9668
1.372E-8,0.9528
1.372E-8,0.9367
1.373E-8,0.9367
1.374E-8,0.9367
1.375E-8,0.9367
1.375E-8,0.9367
1.375E-8,0.9367
1.375E-8,0.9367
1.376E-8,0.9367
1.376E-8,0.9367
1.377E-8,0.9367
1.380E-8,0.9367
1.383E-8,0.9367
1.386E-8,0.9367
1.386E-8,0.9367
1.386E-8,0.9367
1.386E-8,0.9367
1.386E-8,0.9367
1.386E-8,0.9367
1.386E-8,0.9208
1.386E-8,0.9023
1.387E-8,0.9023
1.388E-8,0.9023
1.389E-8,0.9023
1.389E-8,0.9023
1.389E-8,0.9023
1.390E-8,0.9023
1.390E-8,0.9023
1.390E-8,0.9023
1.392E-8,0.9023
1.394E-8,0.9023
1.397E-8,0.9023
1.400E-8,0.9023
1.400E-8,0.9023
1.400E-8,0.9023
1.400E-8,0.9023
1.400E-8,0.9023
1.400E-8,0.9023
1.401E-8,0.8844
1.401E-8,0.8637
1.401E-8,0.8637
1.402E-8,0.8637
1.404E-8,0.8637
1.404E-8,0.8637
1.404E-8,0.8637
1.404E-8,0.8637
1.404E-8,0.8637
1.405E-8,0.8637
1.406E-8,0.8637
1.408E-8,0.8637
1.411E-8,0.8637
1.414E-8,0.8637
1.414E-8,0.8637
1.414E-8,0.8637
1.414E-8,0.8637
1.414E-8,0.8637
1.415E-8,0.8637
1.415E-8,0.8437
1.415E-8,0.8207
1.416E-8,0.8207
1.417E-8,0.8207
1.418E-8,0.8207
1.418E-8,0.8207
1.418E-8,0.8207
1.418E-8,0.8207
1.418E-8,0.8207
1.419E-8,0.8207
1.42E-8,0.8207
1.422E-8,0.8207
1.425E-8,0.8207
1.429E-8,0.8207
1.429E-8,0.8207
1.429E-8,0.8207
1.429E-8,0.8207
1.429E-8,0.8207
1.429E-8,0.8207
1.429E-8,0.8008
1.429E-8,0.7777
1.43E-8,0.7777
1.431E-8,0.7777
1.432E-8,0.7777
1.432E-8,0.7777
1.432E-8,0.7777
1.432E-8,0.7777
1.433E-8,0.7777
1.433E-8,0.7777
1.434E-8,0.7777
1.437E-8,0.7777
1.44E-8,0.7777
1.443E-8,0.7777
1.443E-8,0.7777
1.443E-8,0.7777
1.443E-8,0.7777
1.443E-8,0.7777
1.443E-8,0.7777
1.443E-8,0.7578
1.444E-8,0.7348
1.444E-8,0.7348
1.445E-8,0.7348
1.446E-8,0.7348
1.446E-8,0.7348
1.447E-8,0.7348
1.447E-8,0.7348
1.447E-8,0.7348
1.448E-8,0.7348
1.449E-8,0.7348
1.451E-8,0.7348
1.454E-8,0.7348
1.457E-8,0.7348
1.457E-8,0.7348
1.457E-8,0.7348
1.457E-8,0.7348
1.457E-8,0.7348
1.457E-8,0.7348
1.458E-8,0.7128
1.458E-8,0.6875
1.458E-8,0.6875
1.46E-8,0.6875
1.461E-8,0.6875
1.461E-8,0.6875
1.461E-8,0.6875
1.461E-8,0.6875
1.461E-8,0.6875
1.462E-8,0.6875
1.463E-8,0.6875
1.465E-8,0.6875
1.468E-8,0.6875
1.471E-8,0.6875
1.471E-8,0.6875
1.471E-8,0.6875
1.471E-8,0.6875
1.472E-8,0.6875
1.472E-8,0.6875
1.472E-8,0.6656
1.472E-8,0.6402
1.473E-8,0.6402
1.474E-8,0.6402
1.475E-8,0.6402
1.475E-8,0.6402
1.475E-8,0.6402
1.475E-8,0.6402
1.476E-8,0.6402
1.476E-8,0.6402
1.477E-8,0.6402
1.48E-8,0.6402
1.483E-8,0.6402
1.486E-8,0.6402
1.486E-8,0.6402
1.486E-8,0.6402
1.486E-8,0.6402
1.486E-8,0.6402
1.486E-8,0.6402
1.486E-8,0.6183
1.486E-8,0.5930
1.487E-8,0.5930
1.488E-8,0.5930
1.489E-8,0.5930
1.489E-8,0.5930
1.489E-8,0.5930
1.49E-8,0.5930
1.49E-8,0.5930
1.49E-8,0.5930
1.492E-8,0.5930
1.494E-8,0.5930
1.497E-8,0.5930
1.5E-8,0.5930
1.5E-8,0.5930
1.5E-8,0.5930
1.5E-8,0.5930
1.5E-8,0.5930
1.5E-8,0.5930
1.501E-8,0.5690
1.501E-8,0.5414
1.501E-8,0.5414
1.502E-8,0.5414
1.504E-8,0.5414
1.504E-8,0.5414
1.504E-8,0.5414
1.504E-8,0.5414
1.504E-8,0.5414
1.505E-8,0.5414
1.506E-8,0.5414
1.508E-8,0.5414
1.511E-8,0.5414
1.514E-8,0.5414
1.514E-8,0.5414
1.514E-8,0.5414
1.514E-8,0.5414
1.514E-8,0.5414
1.515E-8,0.5414
1.515E-8,0.5195
1.515E-8,0.4941
1.516E-8,0.4941
1.517E-8,0.4941
1.518E-8,0.4941
1.518E-8,0.4941
1.518E-8,0.4941
1.518E-8,0.4941
1.518E-8,0.4941
1.519E-8,0.4941
1.52E-8,0.4941
1.522E-8,0.4941
1.526E-8,0.4941
1.529E-8,0.4941
1.529E-8,0.4941
1.529E-8,0.4941
1.529E-8,0.4941
1.529E-8,0.4941
1.529E-8,0.4941
1.529E-8,0.4722
1.529E-8,0.4469
1.53E-8,0.4469
1.531E-8,0.4469
1.532E-8,0.4469
1.532E-8,0.4469
1.532E-8,0.4469
1.532E-8,0.4469
1.533E-8,0.4469
1.533E-8,0.4469
1.534E-8,0.4469
1.537E-8,0.4469
1.54E-8,0.4469
1.543E-8,0.4469
1.543E-8,0.4469
1.543E-8,0.4469
1.543E-8,0.4469
1.543E-8,0.4469
1.543E-8,0.4469
1.543E-8,0.4249
1.544E-8,0.3996
1.544E-8,0.3996
1.545E-8,0.3996
1.546E-8,0.3996
1.547E-8,0.3996
1.547E-8,0.3996
1.547E-8,0.3996
1.547E-8,0.3996
1.548E-8,0.3996
1.549E-8,0.3996
1.551E-8,0.3996
1.554E-8,0.3996
1.557E-8,0.3996
1.557E-8,0.3996
1.557E-8,0.3996
1.557E-8,0.3996
1.557E-8,0.3996
1.557E-8,0.3996
1.558E-8,0.3777
1.558E-8,0.3523
1.558E-8,0.3523
1.56E-8,0.3523
1.561E-8,0.3523
1.561E-8,0.3523
1.561E-8,0.3523
1.561E-8,0.3523
1.561E-8,0.3523
1.562E-8,0.3523
1.563E-8,0.3523
1.565E-8,0.3523
1.568E-8,0.3523
1.571E-8,0.3523
1.571E-8,0.3523
1.571E-8,0.3523
1.571E-8,0.3523
1.572E-8,0.3523
1.572E-8,0.3523
1.572E-8,0.3304
1.572E-8,0.3051
1.573E-8,0.3051
1.574E-8,0.3051
1.575E-8,0.3051
1.575E-8,0.3051
1.575E-8,0.3051
1.575E-8,0.3051
1.576E-8,0.3051
1.576E-8,0.3051
1.577E-8,0.3051
1.58E-8,0.3051
1.583E-8,0.3051
1.586E-8,0.3051
1.586E-8,0.3051
1.586E-8,0.3051
1.586E-8,0.3051
1.586E-8,0.3051
1.586E-8,0.3051
1.586E-8,0.2851
1.586E-8,0.2621
1.587E-8,0.2621
1.588E-8,0.2621
1.589E-8,0.2621
1.589E-8,0.2621
1.589E-8,0.2621
1.59E-8,0.2621
1.59E-8,0.2621
1.59E-8,0.2621
1.592E-8,0.2621
1.594E-8,0.2621
1.597E-8,0.2621
1.6E-8,0.2621
1.6E-8,0.2621
1.6E-8,0.2621
1.6E-8,0.2621
1.6E-8,0.2621
1.6E-8,0.2621
1.601E-8,0.2442
1.601E-8,0.2234
1.601E-8,0.2234
1.602E-8,0.2234
